asset_id,path,filename,catalog_category,catalog_subcategory,width,height,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,candidate_pools,file_exists,reason_included,inferred_family,classification,reason,recommended_palette,recommended_layer,recommended_z_index,recommended_tileset_handling,recommended_tilemap_layer,collision_disabled,notes,tile_preview_width,tile_preview_height,visible_alpha_bbox,transparent_percentage,coverage_percentage,palette_name,tile_id,source_region,classification_before_tileset_creation,post_creation_quality_classification,quality_reason,recommended_action,quality_warning,review_inspection_passes
pvg_road_street_pavement1_3_2ca25545,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Pavement1_3.png,Pavement1_3.png,ROAD_STREET,road_street,199,76,192,67,16.67,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,199,76,"[3, 5, 195, 72]",16.67,83.33,ground_road,ground_road_Pavement1_3_2ca255,"[0, 0, 199, 76]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_road_street_pavement1_1_fe54e97e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Pavement1_1.png,Pavement1_1.png,ROAD_STREET,road_street,199,76,192,67,17.8,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,199,76,"[3, 5, 195, 72]",17.8,82.2,ground_road,ground_road_Pavement1_1_fe54e9,"[0, 0, 199, 76]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_road_street_streetfoodfish1_1_89830449,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/StreetFoodFish1_1.png,StreetFoodFish1_1.png,ROAD_STREET,road_street,87,73,80,68,17.49,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,87,73,"[3, 2, 83, 70]",17.49,82.51,ground_road,ground_road_StreetFoodFish1_1_898304,"[0, 0, 87, 73]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_road_street_streetfoodfish1_3_f7a23a91,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/StreetFoodFish1_3.png,StreetFoodFish1_3.png,ROAD_STREET,road_street,88,75,81,68,20.02,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,88,75,"[2, 3, 83, 71]",20.02,79.98,ground_road,ground_road_StreetFoodFish1_3_f7a23a,"[0, 0, 88, 75]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_floormat1_1_5af4a668,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_1.png,FloorMat1_1.png,FLOOR_PATCH,floor_patch_or_mat,49,45,45,45,19.5,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,49,45,"[3, 0, 48, 45]",19.5,80.5,ground_road,ground_road_FloorMat1_1_5af4a6,"[0, 0, 49, 45]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_road_street_roadbarrier1_3_dffd8344,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/RoadBarrier1_3.png,RoadBarrier1_3.png,ROAD_STREET,road_street,123,65,120,58,21.43,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,123,65,"[2, 5, 122, 63]",21.43,78.57,ground_road,ground_road_RoadBarrier1_3_dffd83,"[0, 0, 123, 65]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_diamond_floormat1_4_3156da42,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/FloorMat1_4.png,FloorMat1_4.png,FLOOR_DIAMOND,diamond_floor_or_mat,63,36,62,34,21.25,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,63,36,"[0, 1, 62, 35]",21.25,78.75,ground_road,ground_road_FloorMat1_4_3156da,"[0, 0, 63, 36]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor7_3_bb779bdb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor7_3.png,Interior_Floor7_3.png,FLOOR_PATCH,floor_patch_or_mat,444,314,442,313,49.71,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,444,314,"[1, 1, 443, 314]",49.71,50.29,ground_road,ground_road_Interior_Floor7_3_bb779b,"[0, 0, 444, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor7_4_0d56c1e3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor7_4.png,Interior_Floor7_4.png,FLOOR_PATCH,floor_patch_or_mat,443,315,442,313,49.76,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,443,315,"[1, 1, 443, 314]",49.76,50.24,ground_road,ground_road_Interior_Floor7_4_0d56c1,"[0, 0, 443, 315]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor1_4_41fde01f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor1_4.png,Interior_Floor1_4.png,FLOOR_PATCH,floor_patch_or_mat,442,315,442,313,49.87,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,315,"[0, 1, 442, 314]",49.87,50.13,ground_road,ground_road_Interior_Floor1_4_41fde0,"[0, 0, 442, 315]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor1_3_9fec593c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor1_3.png,Interior_Floor1_3.png,FLOOR_PATCH,floor_patch_or_mat,443,314,441,313,49.83,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,443,314,"[1, 1, 442, 314]",49.83,50.17,ground_road,ground_road_Interior_Floor1_3_9fec59,"[0, 0, 443, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor24_3_2626a54e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor24_3.png,Interior_Floor24_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.91,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.91,50.09,ground_road,ground_road_Interior_Floor24_3_2626a5,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor27_3_e9544d15,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor27_3.png,Interior_Floor27_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.91,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.91,50.09,ground_road,ground_road_Interior_Floor27_3_e9544d,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor10_3_42582756,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor10_3.png,Interior_Floor10_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor10_3_425827,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor11_3_2ad0e2f9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor11_3.png,Interior_Floor11_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor11_3_2ad0e2,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor22_3_87f3a996,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor22_3.png,Interior_Floor22_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor22_3_87f3a9,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor23_3_ba10d143,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor23_3.png,Interior_Floor23_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor23_3_ba10d1,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor25_3_41d09aea,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor25_3.png,Interior_Floor25_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor25_3_41d09a,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor26_3_6d98c96f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor26_3.png,Interior_Floor26_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor26_3_6d98c9,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor2_3_641d544c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor2_3.png,Interior_Floor2_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor2_3_641d54,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor31_3_bd7450e2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor31_3.png,Interior_Floor31_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor31_3_bd7450,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor34_3_db65c2b2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor34_3.png,Interior_Floor34_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor34_3_db65c2,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor36_3_2e753523,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor36_3.png,Interior_Floor36_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor36_3_2e7535,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor37_3_fa87795b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor37_3.png,Interior_Floor37_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor37_3_fa8779,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor39_3_dbf0bb60,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor39_3.png,Interior_Floor39_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor39_3_dbf0bb,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor40_3_d600657b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor40_3.png,Interior_Floor40_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor40_3_d60065,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor41_3_853600f5,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor41_3.png,Interior_Floor41_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor41_3_853600,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor42_3_f9655bce,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor42_3.png,Interior_Floor42_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor42_3_f9655b,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor45_3_992e58be,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor45_3.png,Interior_Floor45_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor45_3_992e58,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor56_3_9685745c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor56_3.png,Interior_Floor56_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor56_3_968574,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
pvg_floor_patch_interior_floor60_3_d88e73cb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Interior_Floor60_3.png,Interior_Floor60_3.png,FLOOR_PATCH,floor_patch_or_mat,442,314,441,313,49.92,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT,ground_road,SINGLE_TILE_SPRITE,Floor/ground/road/decal family is useful as a paintable map tile.,ground_road,FloorLayer,-300,Add as one paintable visual tile.,GroundRoadTileMapLayer / ArtRoot/World/FloorLayer,True,Derived from catalog; no user-pasted asset list required.,442,314,"[1, 1, 442, 314]",49.92,50.08,ground_road,ground_road_Interior_Floor60_3_d88e73,"[0, 0, 442, 314]",SINGLE_TILE_SPRITE,MODULAR_PART_OK,Modular floor/road/wall/door/window component; partial pieces are expected.,keep in production palette,,1
