tileset_path,original_palette,palette,tile_id,source_asset_id,source_path,source_filename,source_region,preview_width,preview_height,visible_alpha_bbox,transparent_percentage,pre_tileset_classification,post_creation_quality_classification,reason,recommended_action
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityGroundRoadPaint.tres,ground_road,ground_road,ground_road_0096,CS_0148,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigHallFloor1_8.png,BrigHallFloor1_8.png,"[0, 0, 317, 237]",317,237,"[0, 0, 317, 237]",46.761,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent ground/floor paint tile.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityGroundRoadPaint.tres,ground_road,ground_road,ground_road_0097,CS_0145,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigHallFloor1_5.png,BrigHallFloor1_5.png,"[0, 0, 317, 238]",317,238,"[0, 0, 317, 238]",47.012,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent ground/floor paint tile.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityGroundRoadPaint.tres,ground_road,ground_road,ground_road_0098,CS_0646,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ground_Decal_CyberCity_CentralSecurity_1.png,Ground_Decal_CyberCity_CentralSecurity_1.png,"[0, 0, 512, 512]",512,512,"[0, 19, 502, 512]",20.555,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent ground/floor paint tile.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityGroundRoadPaint.tres,ground_road,ground_road,ground_road_0099,CS_0647,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ground_Tile_CyberCity_CentralSecurity_1.png,Ground_Tile_CyberCity_CentralSecurity_1.png,"[0, 0, 512, 512]",512,512,"[0, 0, 512, 512]",0.0,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent ground/floor paint tile.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityGroundRoadPaint.tres,ground_road,ground_road,ground_road_0100,CS_0522,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortFloor1_1.png,FortFloor1_1.png,"[0, 0, 583, 417]",583,417,"[0, 0, 583, 417]",4.211,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent ground/floor paint tile.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityGroundRoadPaint.tres,ground_road,ground_road,ground_road_0101,CS_0137,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigFloorTrim1_1.png,BrigFloorTrim1_1.png,"[0, 0, 28, 159]",28,159,"[0, 0, 28, 159]",11.725,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent ground/floor paint tile.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityGroundRoadPaint.tres,ground_road,ground_road,ground_road_0102,CS_0138,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigFloorTrim1_2.png,BrigFloorTrim1_2.png,"[0, 0, 224, 26]",224,26,"[0, 0, 224, 26]",30.031,SINGLE_TILE_SPRITE,READY_TO_PAINT,Coherent ground/floor paint tile.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,ground_road,review_only,ground_road_0103,CS_0523,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortFloor1_2.png,FortFloor1_2.png,"[0, 0, 810, 573]",810,573,"[0, 0, 810, 573]",49.791,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Large object; use carefully.,move to review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0000,CS_0971,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeCase1_4.png,LargeCase1_4.png,"[0, 0, 48, 66]",48,66,"[0, 0, 48, 66]",12.153,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0001,CS_0969,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeCase1_2.png,LargeCase1_2.png,"[0, 0, 52, 67]",52,67,"[0, 0, 52, 67]",20.608,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0002,CS_0964,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeBag1_5.png,LargeBag1_5.png,"[0, 0, 69, 56]",69,56,"[0, 0, 69, 56]",41.641,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0003,CS_0966,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeBag1_7.png,LargeBag1_7.png,"[0, 0, 70, 56]",70,56,"[0, 0, 70, 56]",42.755,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0004,CS_0967,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeBag1_8.png,LargeBag1_8.png,"[0, 0, 71, 55]",71,55,"[0, 0, 71, 55]",42.049,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0005,CS_0965,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeBag1_6.png,LargeBag1_6.png,"[0, 0, 73, 55]",73,55,"[0, 0, 73, 55]",44.159,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0006,CS_0973,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeCase1_6.png,LargeCase1_6.png,"[0, 0, 77, 66]",77,66,"[0, 0, 77, 66]",42.601,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0007,CS_0975,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeCase1_8.png,LargeCase1_8.png,"[0, 0, 77, 67]",77,67,"[0, 0, 77, 67]",42.314,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0008,CS_0974,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeCase1_7.png,LargeCase1_7.png,"[0, 0, 78, 65]",78,65,"[0, 0, 78, 65]",42.288,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0009,CS_0968,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/LargeCase1_1.png,LargeCase1_1.png,"[0, 0, 79, 48]",79,48,"[0, 0, 79, 48]",20.385,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0010,CS_1258,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure17_1.png,Structure17_1.png,"[0, 0, 60, 89]",60,89,"[0, 0, 60, 89]",39.738,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0011,CS_1263,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure17_6.png,Structure17_6.png,"[0, 0, 97, 87]",97,87,"[0, 0, 97, 87]",53.976,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0012,CS_1262,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure17_5.png,Structure17_5.png,"[0, 0, 116, 92]",116,92,"[0, 0, 116, 92]",56.84,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0013,CS_1261,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure17_4.png,Structure17_4.png,"[0, 0, 113, 125]",113,125,"[0, 0, 113, 125]",67.561,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0014,CS_1259,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure17_2.png,Structure17_2.png,"[0, 0, 132, 129]",132,129,"[0, 0, 132, 129]",69.856,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0015,CS_0318,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation1_6.png,ComputerStation1_6.png,"[0, 0, 153, 146]",153,146,"[0, 0, 153, 146]",48.165,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0016,CS_0317,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation1_5.png,ComputerStation1_5.png,"[0, 0, 154, 146]",154,146,"[0, 0, 154, 146]",48.995,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0017,CS_0327,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation2_7.png,ComputerStation2_7.png,"[0, 0, 150, 158]",150,158,"[0, 0, 150, 158]",33.92,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0018,CS_0328,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation2_8.png,ComputerStation2_8.png,"[0, 0, 157, 158]",157,158,"[0, 0, 157, 158]",39.603,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0019,CS_1264,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure17_7.png,Structure17_7.png,"[0, 0, 119, 163]",119,163,"[0, 0, 119, 163]",70.918,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0020,CS_0322,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation2_2.png,ComputerStation2_2.png,"[0, 0, 163, 150]",163,150,"[0, 0, 163, 150]",41.059,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0021,CS_0320,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation1_8.png,ComputerStation1_8.png,"[0, 0, 153, 165]",153,165,"[0, 0, 153, 165]",54.454,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0022,CS_0319,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation1_7.png,ComputerStation1_7.png,"[0, 0, 157, 165]",157,165,"[0, 0, 157, 165]",51.268,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0023,CS_1234,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure13_1.png,Structure13_1.png,"[0, 0, 158, 166]",158,166,"[0, 0, 158, 166]",28.79,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0024,CS_0323,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation2_3.png,ComputerStation2_3.png,"[0, 0, 147, 167]",147,167,"[0, 0, 147, 167]",41.896,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0025,CS_0324,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation2_4.png,ComputerStation2_4.png,"[0, 0, 167, 151]",167,151,"[0, 0, 167, 151]",42.531,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0026,CS_0314,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation1_2.png,ComputerStation1_2.png,"[0, 0, 131, 178]",131,178,"[0, 0, 131, 178]",53.491,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0027,CS_0316,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation1_4.png,ComputerStation1_4.png,"[0, 0, 131, 182]",131,182,"[0, 0, 131, 182]",54.157,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0028,CS_0326,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ComputerStation2_6.png,ComputerStation2_6.png,"[0, 0, 157, 187]",157,187,"[0, 0, 157, 187]",52.798,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0029,CS_1270,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure18_5.png,Structure18_5.png,"[0, 0, 191, 158]",191,158,"[0, 0, 191, 158]",64.544,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0030,CS_1271,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure18_6.png,Structure18_6.png,"[0, 0, 194, 185]",194,185,"[0, 0, 194, 185]",71.062,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0031,CS_1239,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure13_6.png,Structure13_6.png,"[0, 0, 195, 166]",195,166,"[0, 0, 195, 166]",38.848,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0032,CS_1266,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure18_1.png,Structure18_1.png,"[0, 0, 196, 122]",196,122,"[0, 0, 196, 122]",66.063,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0033,CS_1268,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure18_3.png,Structure18_3.png,"[0, 0, 200, 187]",200,187,"[0, 0, 200, 187]",41.471,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0034,CS_1272,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure18_7.png,Structure18_7.png,"[0, 0, 206, 202]",206,202,"[0, 0, 206, 202]",53.951,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0035,CS_1267,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure18_2.png,Structure18_2.png,"[0, 0, 135, 207]",135,207,"[0, 0, 135, 207]",46.91,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0036,CS_1238,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure13_5.png,Structure13_5.png,"[0, 0, 213, 163]",213,163,"[0, 0, 213, 163]",41.185,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0037,CS_1237,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure13_4.png,Structure13_4.png,"[0, 0, 221, 166]",221,166,"[0, 0, 221, 166]",40.896,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0038,CS_1240,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure13_7.png,Structure13_7.png,"[0, 0, 214, 226]",214,226,"[0, 0, 214, 226]",53.947,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0039,CS_1241,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure13_8.png,Structure13_8.png,"[0, 0, 193, 227]",193,227,"[0, 0, 193, 227]",52.151,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0040,CS_1226,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure12_1.png,Structure12_1.png,"[0, 0, 266, 202]",266,202,"[0, 0, 266, 202]",22.374,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0041,CS_1218,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure11_1.png,Structure11_1.png,"[0, 0, 120, 289]",120,289,"[0, 0, 120, 289]",63.999,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0042,CS_1221,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure11_4.png,Structure11_4.png,"[0, 0, 123, 289]",123,289,"[0, 0, 123, 289]",64.768,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityLargeStructurePaint.tres,large_structure,large_structure,large_structure_0043,CS_1219,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Structure11_2.png,Structure11_2.png,"[0, 0, 124, 290]",124,290,"[0, 0, 124, 290]",65.039,LARGE_STRUCTURE_SPRITE,MODULAR_PART_OK,Large object; use carefully.,keep in production palette
